interaction_kind,n_atoms,lmp_type_tuple,term_count,source_term_types,coeff_param_sets
dihedral,4,"[67,64,65,68]",1,[212],"[[""0.000"",""0.000"",""0.450"",""0.000""]]"
dihedral,4,"[16,14,15,18]",1,[231],"[[""0.000"",""0.000"",""0.450"",""0.000""]]"
dihedral,4,"[17,14,15,18]",1,[101],"[[""0.000"",""0.000"",""0.450"",""0.000""]]"
dihedral,4,"[16,14,12,9]",1,[271],"[[""0.000"",""0.000"",""0.198"",""0.000""]]"
dihedral,4,"[17,14,12,9]",1,[85],"[[""0.000"",""0.000"",""0.198"",""0.000""]]"
dihedral,4,"[74,71,68,65]",1,[28],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[75,71,68,65]",1,[249],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[76,71,68,65]",1,[201],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[77,72,68,65]",1,[29],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[78,72,68,65]",1,[93],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[79,72,68,65]",1,[91],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[74,71,68,72]",1,[218],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[75,71,68,72]",1,[132],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[76,71,68,72]",1,[148],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[77,72,68,71]",1,[153],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[78,72,68,71]",1,[220],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[79,72,68,71]",1,[175],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[74,71,68,73]",1,[256],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[75,71,68,73]",1,[147],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[76,71,68,73]",1,[120],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[77,72,68,73]",1,[88],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[78,72,68,73]",1,[254],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[79,72,68,73]",1,[189],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[94,91,90,92]",1,[204],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[94,91,90,93]",1,[144],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[95,91,90,92]",1,[102],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[95,91,90,93]",1,[143],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[96,91,90,92]",1,[136],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[96,91,90,93]",1,[108],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[97,92,90,91]",1,[152],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[97,92,90,93]",1,[273],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[98,92,90,91]",1,[232],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[98,92,90,93]",1,[51],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[99,92,90,91]",1,[225],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[99,92,90,93]",1,[83],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[100,93,90,91]",1,[116],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[100,93,90,92]",1,[227],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[101,93,90,91]",1,[228],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[101,93,90,92]",1,[205],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[102,93,90,91]",1,[111],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[102,93,90,92]",1,[60],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[94,91,90,83]",1,[36],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[95,91,90,83]",1,[107],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[96,91,90,83]",1,[73],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[97,92,90,83]",1,[37],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[98,92,90,83]",1,[122],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[99,92,90,83]",1,[127],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[100,93,90,83]",1,[38],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[101,93,90,83]",1,[63],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[102,93,90,83]",1,[206],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[84,81,80,82]",1,[176],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[85,81,80,82]",1,[98],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[86,81,80,82]",1,[119],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[87,82,80,81]",1,[208],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[88,82,80,81]",1,[161],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[89,82,80,81]",1,[211],"[[""0.000"",""0.000"",""0.180"",""0.000""]]"
dihedral,4,"[84,81,80,73]",1,[32],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[85,81,80,73]",1,[190],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[86,81,80,73]",1,[87],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[87,82,80,73]",1,[33],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[88,82,80,73]",1,[230],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[89,82,80,73]",1,[129],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[84,81,80,83]",1,[89],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[85,81,80,83]",1,[261],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[86,81,80,83]",1,[55],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[87,82,80,83]",1,[195],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[88,82,80,83]",1,[96],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[89,82,80,83]",1,[47],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[38,29,24,21]",1,[17],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[39,29,24,21]",1,[105],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[40,29,24,21]",1,[181],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[42,32,25,22]",1,[19],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[43,32,25,22]",1,[151],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[44,32,25,22]",1,[68],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[45,35,26,23]",1,[20],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[46,35,26,23]",1,[168],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[47,35,26,23]",1,[253],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[55,49,36,48]",1,[193],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[56,49,36,48]",1,[40],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[57,49,36,48]",1,[219],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[58,51,37,50]",1,[123],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,51,37,50]",1,[179],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[60,51,37,50]",1,[131],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[61,53,41,52]",1,[244],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[62,53,41,52]",1,[187],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[63,53,41,52]",1,[125],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[38,29,24,27]",1,[118],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[38,29,24,28]",1,[240],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[39,29,24,27]",1,[265],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[39,29,24,28]",1,[258],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[40,29,24,27]",1,[259],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[40,29,24,28]",1,[69],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[42,32,25,30]",1,[263],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[42,32,25,31]",1,[167],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[43,32,25,30]",1,[178],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[43,32,25,31]",1,[80],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[44,32,25,30]",1,[41],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[44,32,25,31]",1,[90],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[45,35,26,33]",1,[49],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[45,35,26,34]",1,[255],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[46,35,26,33]",1,[174],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[46,35,26,34]",1,[238],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[47,35,26,33]",1,[86],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[47,35,26,34]",1,[260],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[55,49,36,27]",1,[22],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[55,49,36,34]",1,[117],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[56,49,36,27]",1,[150],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[56,49,36,34]",1,[79],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[57,49,36,27]",1,[61],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[57,49,36,34]",1,[58],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[58,51,37,28]",1,[23],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[58,51,37,30]",1,[173],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,51,37,28]",1,[250],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,51,37,30]",1,[52],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[60,51,37,28]",1,[128],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[60,51,37,30]",1,[262],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[61,53,41,31]",1,[24],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[61,53,41,33]",1,[241],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[62,53,41,31]",1,[186],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[62,53,41,33]",1,[247],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[63,53,41,31]",1,[95],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[63,53,41,33]",1,[163],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[1,2,3,4]",1,[1],"[[""1.500"",""5.500"",""0.000"",""0.000""]]"
dihedral,4,"[1,2,3,5]",1,[224],"[[""0.000"",""5.500"",""0.000"",""0.000""]]"
dihedral,4,"[68,65,64,54]",1,[26],"[[""5.200"",""-0.500"",""0.000"",""0.000""]]"
dihedral,4,"[68,73,80,81]",1,[31],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[68,73,80,82]",1,[97],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[68,73,80,83]",1,[121],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[90,83,80,81]",1,[59],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[90,83,80,82]",1,[113],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[90,83,80,73]",1,[34],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,73,68,65]",1,[30],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,73,68,71]",1,[215],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,73,68,72]",1,[81],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,83,90,91]",1,[35],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,83,90,92]",1,[103],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[80,83,90,93]",1,[112],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,15,14,12]",1,[7],"[[""0.000"",""0.000"",""0.468"",""0.000""]]"
dihedral,4,"[18,21,24,29]",1,[115],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,22,25,32]",1,[252],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,23,26,35]",1,[182],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,36,49]",1,[229],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,50,37,51]",1,[99],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,52,41,53]",1,[165],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,21,24,27]",1,[12],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,21,24,28]",1,[200],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,22,25,30]",1,[13],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,22,25,31]",1,[70],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,23,26,33]",1,[14],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,23,26,34]",1,[156],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,36,27]",1,[21],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,36,34]",1,[203],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,50,37,28]",1,[48],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,50,37,30]",1,[170],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,52,41,31]",1,[237],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,52,41,33]",1,[166],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,21,18,15]",1,[9],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,22,18,15]",1,[10],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,23,18,15]",1,[11],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,48,54,64]",1,[242],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,50,54,64]",1,[266],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,52,54,64]",1,[177],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,21,18,22]",1,[137],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,21,18,23]",1,[42],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,22,18,21]",1,[183],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,22,18,23]",1,[44],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,23,18,21]",1,[169],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,23,18,22]",1,[43],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,48,54,50]",1,[162],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,48,54,52]",1,[198],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,50,54,48]",1,[270],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,50,54,52]",1,[159],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,52,54,48]",1,[130],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,52,54,50]",1,[71],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,27,36,49]",1,[72],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,28,37,51]",1,[184],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,30,37,51]",1,[94],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,31,41,53]",1,[245],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,33,41,53]",1,[210],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,34,36,49]",1,[64],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,27,24,29]",1,[192],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,34,26,35]",1,[172],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,28,24,29]",1,[185],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,30,25,32]",1,[46],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,31,25,32]",1,[126],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,33,26,35]",1,[82],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,27,36,48]",1,[246],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,28,37,50]",1,[65],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,30,37,50]",1,[180],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,31,41,52]",1,[196],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,33,41,52]",1,[216],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,34,36,48]",1,[110],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,27,24,21]",1,[15],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,34,26,23]",1,[264],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,28,24,21]",1,[16],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,30,25,22]",1,[274],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,31,25,22]",1,[18],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,33,26,23]",1,[209],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,27,36,34]",1,[114],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,28,37,30]",1,[194],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,30,37,28]",1,[202],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[25,31,41,33]",1,[77],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,33,41,31]",1,[234],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[26,34,36,27]",1,[269],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,27,24,28]",1,[235],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,34,26,33]",1,[134],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,28,24,27]",1,[135],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[37,30,25,31]",1,[257],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,31,25,30]",1,[188],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[41,33,26,34]",1,[214],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[9,6,4,3]",1,[3],"[[""-0.550"",""0.000"",""1.000"",""0.000""]]"
dihedral,4,"[9,12,14,15]",1,[6],"[[""-1.220"",""-0.126"",""0.422"",""0.000""]]"
dihedral,4,"[65,64,54,48]",1,[25],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[65,64,54,50]",1,[221],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[65,64,54,52]",1,[53],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[64,65,68,71]",1,[27],"[[""1.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[64,65,68,72]",1,[92],"[[""1.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[64,65,68,73]",1,[233],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[6,9,12,14]",1,[5],"[[""4.669"",""5.124"",""0.000"",""0.000""]]"
dihedral,4,"[6,4,3,5]",1,[207],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[6,4,3,2]",1,[2],"[[""1.000"",""0.546"",""0.450"",""0.000""]]"
dihedral,4,"[4,6,9,13]",1,[78],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[4,6,9,12]",1,[4],"[[""0.000"",""0.000"",""-0.553"",""0.000""]]"
dihedral,4,"[14,15,18,21]",1,[8],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[14,15,18,22]",1,[54],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[14,15,18,23]",1,[104],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[14,12,9,13]",1,[138],"[[""0.000"",""5.124"",""0.000"",""0.000""]]"
improper,4,"[68,65,71,72]",1,[42],"[[""0.000"",""-1"",""2""]]"
improper,4,"[68,65,71,73]",1,[43],"[[""0.000"",""-1"",""2""]]"
improper,4,"[90,91,92,83]",1,[54],"[[""0.000"",""-1"",""2""]]"
improper,4,"[90,91,93,83]",1,[55],"[[""0.000"",""-1"",""2""]]"
improper,4,"[80,81,82,73]",1,[48],"[[""0.000"",""-1"",""2""]]"
improper,4,"[80,81,73,83]",1,[49],"[[""0.000"",""-1"",""2""]]"
improper,4,"[18,15,21,22]",1,[11],"[[""0.000"",""-1"",""2""]]"
improper,4,"[18,15,21,23]",1,[12],"[[""0.000"",""-1"",""2""]]"
improper,4,"[54,64,48,50]",1,[37],"[[""0.000"",""-1"",""2""]]"
improper,4,"[24,29,21,27]",1,[14],"[[""0.000"",""-1"",""2""]]"
improper,4,"[25,32,22,30]",1,[16],"[[""0.000"",""-1"",""2""]]"
improper,4,"[26,35,23,33]",1,[18],"[[""0.000"",""-1"",""2""]]"
improper,4,"[36,49,27,34]",1,[26],"[[""0.000"",""-1"",""2""]]"
improper,4,"[37,51,28,30]",1,[28],"[[""0.000"",""-1"",""2""]]"
improper,4,"[41,53,31,33]",1,[30],"[[""0.000"",""-1"",""2""]]"
improper,4,"[24,21,27,28]",1,[13],"[[""0.000"",""-1"",""2""]]"
improper,4,"[25,22,30,31]",1,[15],"[[""0.000"",""-1"",""2""]]"
improper,4,"[26,23,33,34]",1,[17],"[[""0.000"",""-1"",""2""]]"
improper,4,"[36,48,27,34]",1,[25],"[[""0.000"",""-1"",""2""]]"
improper,4,"[37,50,28,30]",1,[27],"[[""0.000"",""-1"",""2""]]"
improper,4,"[41,52,31,33]",1,[29],"[[""0.000"",""-1"",""2""]]"
improper,4,"[9,6,13,12]",1,[6],"[[""10.500"",""-1"",""2""]]"
improper,4,"[3,4,5,2]",1,[1],"[[""10.500"",""-1"",""2""]]"
improper,4,"[65,69,68,64]",1,[40],"[[""0.000"",""-1"",""2""]]"
improper,4,"[65,70,68,64]",1,[41],"[[""0.000"",""-1"",""2""]]"
improper,4,"[15,19,18,14]",1,[9],"[[""0.000"",""-1"",""2""]]"
improper,4,"[15,20,18,14]",1,[10],"[[""0.000"",""-1"",""2""]]"
improper,4,"[64,66,54,65]",1,[38],"[[""0.000"",""-1"",""2""]]"
improper,4,"[64,67,54,65]",1,[39],"[[""0.000"",""-1"",""2""]]"
improper,4,"[6,10,9,4]",1,[4],"[[""0.000"",""-1"",""2""]]"
improper,4,"[6,11,9,4]",1,[5],"[[""0.000"",""-1"",""2""]]"
improper,4,"[4,7,3,6]",1,[2],"[[""0.000"",""-1"",""2""]]"
improper,4,"[4,8,3,6]",1,[3],"[[""0.000"",""-1"",""2""]]"
improper,4,"[14,16,15,12]",1,[7],"[[""0.000"",""-1"",""2""]]"
improper,4,"[14,17,15,12]",1,[8],"[[""0.000"",""-1"",""2""]]"
improper,4,"[71,74,75,68]",1,[44],"[[""0.000"",""-1"",""2""]]"
improper,4,"[71,74,76,68]",1,[45],"[[""0.000"",""-1"",""2""]]"
improper,4,"[72,77,78,68]",1,[46],"[[""0.000"",""-1"",""2""]]"
improper,4,"[72,77,79,68]",1,[47],"[[""0.000"",""-1"",""2""]]"
improper,4,"[91,94,95,90]",1,[56],"[[""0.000"",""-1"",""2""]]"
improper,4,"[91,94,96,90]",1,[57],"[[""0.000"",""-1"",""2""]]"
improper,4,"[92,97,98,90]",1,[58],"[[""0.000"",""-1"",""2""]]"
improper,4,"[92,97,99,90]",1,[59],"[[""0.000"",""-1"",""2""]]"
improper,4,"[93,100,101,90]",1,[60],"[[""0.000"",""-1"",""2""]]"
improper,4,"[93,100,102,90]",1,[61],"[[""0.000"",""-1"",""2""]]"
